"1897-03-04 12:00 PM","","No","Day","03/04/1897: William McKinley is inaugurated as the twenty-fift…","William McKinley is inaugurated as the twenty-fifth President of the United States. McKinley asserts: “The country is suffering from industrial disturbances from which speedy relief must be had. Our financial system needs some revision; our money is all good now, but its value must not further be threatened.”","William McKinley"
"1897-03-15 12:00 PM","","No","Day","03/15/1897: President McKinley calls Congress into a special s…","President McKinley calls Congress into a special session for the purpose of revising the tariff laws. ","William McKinley"
"1897-04-19 12:00 PM","","No","Day","04/19/1897: John J. McDermott wins the first Boston Marathon. …","John J. McDermott wins the first Boston Marathon. The 26.2 miles from Hopkinton to Copley Square will become one of the world's most prestigious marathons. ","William McKinley"
"1897-05-24 12:00 PM","","No","Day","05/24/1897: Congress appropriates $50,000 for the relief of Am…","Congress appropriates $50,000 for the relief of Americans in Cuba. ","William McKinley"
"1897-07-14 12:00 PM","","No","Day","07/14/1897: The first shipment of gold discovered in Alaska, t…","The first shipment of gold discovered in Alaska, totaling $750,000, arrives in San Francisco. ","William McKinley"
"1897-07-24 12:00 PM","","No","Day","07/24/1897: President McKinley signs the Dingley Tariff Law, w…","President McKinley signs the Dingley Tariff Law, which raises custom duties by an average of 57 percent. Although American industries no longer needed such heavy protection against foreign goods, the tariff was raised nonetheless; imported woolen products, for example, faced a 91 percent rate. Republicans associate the high tariff with national prosperity while Democrats and progressives will blame the tariff for causing subsequent price increases. ","William McKinley"
"1897-09-10 12:00 PM","","No","Day","09/10/1897: More than twenty workers are killed in Lattimer, P…","More than twenty workers are killed in Lattimer, Pennsylvania, after deputy sheriffs open fire on striking coal miners. In sympathy, coal miners in the Ohio, West Virginia, and the Lehigh Valley of Pennsylvania walk off their jobs. The strike is settled soon thereafter, with Pennsylvania workers being awarded an eight-hour day. ","William McKinley"
"1897-12-06 12:00 PM","","No","Day","12/06/1897: President McKinley's first annual message to Congr…","President McKinley's first annual message to Congress is read aloud. The President states that while the government of Spain should be given time to reform its behavior in Cuba, America would continue to devote significant diplomatic attention to the island. McKinley also reminds Americans to refrain from factionalism: “Questions of foreign policy, of revenue, the soundness of the currency, the inviolability of national obligations, the improvement of the public service, appeal to the individual conscience of every earnest citizen to whatever party he belongs or in whatever section of the country he may reside.” ","William McKinley"
"1898-01-12 12:00 PM","","No","Day","01/12/1898: In Havana, Cuba, pro-Spanish groups riot in opposi…","In Havana, Cuba, pro-Spanish groups riot in opposition to Cuban autonomy. ","William McKinley"
"1898-01-25 12:00 PM","","No","Day","01/25/1898: The U.S. Battleship <i>Maine</i> arrives in Havana…","The U.S. Battleship <i>Maine</i> arrives in Havana on a nominally “friendly visit.” Its true mission is to protect American life and property.  ","William McKinley"
"1898-02-09 12:00 PM","","No","Day","02/09/1898: A letter written by Spanish minister to the United…","A letter written by Spanish minister to the United States Enrique deLÙme, containing insults directed at President McKinley, is published in William Randolph Hearst's <i>New York Journal</i>. ","William McKinley"
"1898-02-15 12:00 PM","","No","Day","02/15/1898: The battleship <i>Maine</i> explodes and sinks in …","The battleship <i>Maine</i> explodes and sinks in Havana harbor, killing 266 Americans. Subsequent press coverage of the event points to Spanish sabotage as the cause of the disaster, despite dubious evidence. The sinking of the <i>Maine</i> fans popular opinion, already sympathetic to the cause of Cuban independence, in support of American intervention. ","William McKinley"
"1898-03-09 12:00 PM","","No","Day","03/09/1898: At President McKinley's behest, Congress…","At President McKinley's behest, Congress votes a $50 million appropriation for national defense. ","William McKinley"
"1898-03-17 12:00 PM","","No","Day","03/17/1898: The U.S. Navy reports that the…","The U.S. Navy reports that the <i>Maine</i> explosion was the result of external factors. ","William McKinley"
"1898-03-22 12:00 PM","","No","Day","03/22/1898: The Spanish Navy releases its own report…","The Spanish Navy releases its own report on the <i>Maine</i> disaster, concluding that an internal explosion destroyed the battleship. ","William McKinley"
