"1989-01-20 12:00 PM","","No","Day","01/20/1989: Bush Inaugurated","George H. W. Bush is inaugurated as the forty-first President.","George H. W. Bush"
"1989-02-06 12:00 PM","","No","Day","02/06/1989: Bank Bail-Out Plan Introduced","President Bush, at a White House press conference, introduces his bail-out plan for troubled savings and loans banks. It provides for the sale of $50 billion in government bonds to finance the bail-out and gives the Federal Deposit Insurance Corporation (FDIC) regulatory oversight over S&Ls. ","George H. W. Bush"
"1989-03-14 12:00 PM","","No","Day","03/14/1989: Semi-Automatic Rifle Ban","The Bush administration, at the urging of federal drug czar, William Bennett, announces a temporary ban on the importation of semi-automatic rifles, a reversal of President Bush's earlier statements indicating that no restriction on these firearms would be enacted. ","George H. W. Bush"
"1989-03-24 12:00 PM","","No","Day","03/24/1989: Exxon Valdez Oil Spill","In the worst oil spill on American territory, the <i>Exxon Valdez</i> supertanker runs aground in southeastern Alaska. The tanker dumps 240,000 barrels of oil into the surrounding waters and causes extensive environmental damage. ","George H. W. Bush"
"1989-04-17 12:00 PM","","No","Day","04/17/1989: Bush Offers Poland Assistance","President Bush offers a program of special assistance for Poland, whose Communist government has agreed to negotiations with the opposition Solidarity party which produce a plan for free elections. Elections are held in August, 1989, which lead to the end of single-party rule in Poland. ","George H. W. Bush"
"1989-06-04 12:00 PM","","No","Day","06/04/1989: Tiananmen Square Massacre","The People's Liberation Army, the military arm of the Chinese government, uses tanks and armored cars to suppress a burgeoning pro-democracy movement that had encamped in Beijing's Tiananmen Square. Estimates on the number of demonstrators killed vary between 700 and 2,700. ","George H. W. Bush"
"1989-06-05 12:00 PM","","No","Day","06/05/1989: Bush Condemns China’s Actions","In the wake of the Tiananmen Square massacres, President Bush announces a number of condemnatory actions, including the suspension of the sale of American weapons to China. ","George H. W. Bush"
"1989-08-09 12:00 PM","","No","Day","08/09/1989: Bail-Out Plan Revised","President Bush signs into law the Financial Institutions Reform, Recovery, and Enforcement Act of 1989, a compromise with Congress on the bail-out of savings and loans. This law differs from Bush's February 6 proposal of financing the bail-out from the Treasury Department through the sale of bonds. It offers $166 billion worth of aid to troubled savings and loans institutions and creates a new government body, the Resolution Trust Company, to oversee the merger or liquidation of troubled banks. ","George H. W. Bush"
"1989-11-09 12:00 PM","","No","Day","11/09/1989: Berlin Wall Falls","The Berlin Wall falls, marking the symbolic end of Communist rule in Eastern Europe. ","George H. W. Bush"
"1989-11-17 12:00 PM","","No","Day","11/17/1989: Fair Labor Standards Amendments","President Bush signs the Fair Labor Standards Amendments of 1989, which by April 1991 would raise the minimum wage to $4.25 an hour. The law was a significant victory for Bush over congressional Democrats, who in the spring of 1989 passed a bill, which President Bush vetoed on June 13, that raised the minimum wage to $4.55. ","George H. W. Bush"
