"1929-03-04 12:00 PM","","No","Day","03/04/1929: Herbert Hoover is inaugurated as the thirty-first …","Herbert Hoover is inaugurated as the thirty-first President of the United States. ","Herbert Hoover"
"1929-03-05 12:00 PM","","No","Day","03/05/1929: Hoover appoints Henry L. Stimson Secretary of Stat…","Hoover appoints Henry L. Stimson Secretary of State. ","Herbert Hoover"
"1929-03-28 12:00 PM","","No","Day","03/28/1929: The State Department begins its effort to help Sta…","The State Department begins its effort to help Standard Oil of California (SOCAL) attain oil rights in Bahrain from the Gulf Oil Company. Since the 1880s, the Sheikhdom of Bahrain had been a British protectorate and by treaty was required to sell its oil to British companies. Through a Canadian subsidiary the two sides were able to agree to terms and by 1935, SOCAL would have 16 operating oil wells in Bahrain. ","Herbert Hoover"
"1929-04-15 12:00 PM","","No","Day","04/15/1929: New York City police raid the Birth Control Clinic…","New York City police raid the Birth Control Clinical Research Center established by Margaret Sanger, arresting two doctors and three nurses, and confiscating numerous records. Physicians and private citizens are outraged by the incident and a month later the case will be thrown out of court as a violation of a physician's right to practice medicine. ","Herbert Hoover"
"1929-05-16 12:00 PM","","No","Day","05/16/1929: The first annual Academy Awards are presented by t…","The first annual Academy Awards are presented by the Academy of Motion Picture Arts and Sciences. ","Herbert Hoover"
"1929-05-27 12:00 PM","","No","Day","05/27/1929: The U.S. Supreme Court upholds the use of the pock…","The U.S. Supreme Court upholds the use of the pocket veto by the President for the purpose of blocking legislation. ","Herbert Hoover"
"1929-06-15 12:00 PM","","No","Day","06/15/1929: Hoover signs the Agricultural Marketing Act to rev…","Hoover signs the Agricultural Marketing Act to revitalize the increasingly poor market for farm products. It represents a marked reversal in federal policy; Coolidge had vetoed a number of similar bills designed to aid farmers during his presidency. The act creates the Federal Farm Board, designed to promote the sale of agricultural products through cooperatives and stabilization corporations. In addition, it provides for the purchase of surplus goods by the federal government to maintain price levels, and a $500,000,000 fund to aid the cooperatives. ","Herbert Hoover"
"1929-09-03 12:00 PM","","No","Day","09/03/1929: The index of common stock prices reaches an averag…","The index of common stock prices reaches an average of 216, more than double what it had been three years earlier. The increase represented the largest bull market the country had ever seen. At the same time, national income statistics indicate that roughly 60 percent of Americans have annual incomes below the poverty line, estimated at $2000.  ","Herbert Hoover"
"1929-09-22 12:00 PM","","No","Day","09/22/1929: The construction contract for the Empire State Bui…","The construction contract for the Empire State Building is awarded. It will be completed in 1931. ","Herbert Hoover"
"1929-10-24 12:00 PM","","No","Day","10/24/1929: On “Black Thursday,” the New York Stock …","On “Black Thursday,” the New York Stock Exchange (NYSE) experiences a collapse in stock prices as 13 million shares are sold. Even wealthy investors J. P. Morgan and John D. Rockefeller, in an effort to save the market by furiously buying stock, cannot check the fall. ","Herbert Hoover"
"1929-10-29 12:00 PM","","No","Day","10/29/1929: On “Black Tuesday,” a record 16.4 million shares o…","On “Black Tuesday,” a record 16.4 million shares of stock are traded on the NYSE as large blocks of equities are sold at extremely low prices. The trading continues the sharp downward trend of the previous week. It is an abrupt change from the over-speculation of the previous months. By December 1, NYSE stocks will have lost $26 billion in value. ","Herbert Hoover"
"1929-12-02 12:00 PM","","No","Day","12/02/1929: Secretary of State Henry Stimson invokes the Kello…","Secretary of State Henry Stimson invokes the Kellogg-Briand Pact, ratified earlier that year, in an effort to prevent a Sino-Soviet war.  Five months earlier, Chinese Nationalist troops had seized the Chinese Eastern Railroad in Manchuria in an effort to end Soviet control of the railroad. While the Pact is ignored, neither country is prepared to fight a war and they reach a peaceful settlement three weeks later. ","Herbert Hoover"
"1930-01-01 12:00 PM","","No","Month","01/1930: The U.S. Census reports a population of nearly 123…","The U.S. Census reports a population of nearly 123 million, illiteracy hitting a new low of 4.3 percent of the population--down 1.7 percent from 1920--with about one in five Americans owning an automobile. ","Herbert Hoover"
"1930-02-03 12:00 PM","","No","Day","02/03/1930: Hoover names Charles Evans Hughes, former secretar…","Hoover names Charles Evans Hughes, former secretary of state under Harding and Coolidge, chief justice of the Supreme Court.  Hughes replaces former President William Howard Taft. ","Herbert Hoover"
"1930-02-10 12:00 PM","","No","Day","02/10/1930: A major bootlegging operation in Chicago is shut d…","A major bootlegging operation in Chicago is shut down with the arrest of 158 people from 31 organizations. Together, these groups were estimated to have distributed more than seven million gallons of whiskey nationwide with an estimated worth of around $50 million. ","Herbert Hoover"
"1930-04-22 12:00 PM","","No","Day","04/22/1930: The London Naval Treaty is signed by the United St…","The London Naval Treaty is signed by the United States, Britain, and Japan. France and Italy refuse to sign major provisions of the treaty, which remains in effect until 1937. ","Herbert Hoover"
"1930-06-17 12:00 PM","","No","Day","06/17/1930: Against the urgings of many economists, Hoover sig…","Against the urgings of many economists, Hoover signs the Smoot-Hawley Tariff Act, raising duties prohibitively high on many imports. Rather than solve the economic crash, the act causes other countries to follow America's lead by raising their tariffs. Such “economic nationalism” exacerbates both the international depression and nationalist tensions. ","Herbert Hoover"
"1930-07-03 12:00 PM","","No","Day","07/03/1930: Hoover signs the Veterans Administration Act, esta…","Hoover signs the Veterans Administration Act, establishing the Veterans Administration. The act consolidates all existing federal agencies handling benefits for former servicemen into a single department. ","Herbert Hoover"
"1930-09-01 12:00 PM","","No","Month","09/1930: A bank panic begins as 305 banks across the countr…","A bank panic begins as 305 banks across the country close before the month is out. More than 500 will follow in October. ","Herbert Hoover"
"1930-09-17 12:00 PM","","No","Day","09/17/1930: Construction of the Hoover Dam begins in Las Vegas…","Construction of the Hoover Dam begins in Las Vegas, Nevada; the dam will be completed in 1936. ","Herbert Hoover"
"1930-11-14 12:00 PM","","No","Day","11/14/1930: Japanese Premier, Yuko Hamaguchi, is assassinated …","Japanese Premier, Yuko Hamaguchi, is assassinated by a military fanatic. Hamaguchi had supported the London Naval Treaty signed in April, and his death opens the government to the increasing influence of military groups. Eighteen months later, Hamaguchi's replacement, Ki Inukai, will also be assassinated, with these groups assuming full control of the government. ","Herbert Hoover"
"1930-11-27 12:00 PM","","No","Day","11/27/1930: Frank B. Kellogg is awarded the Nobel Peace Prize …","Frank B. Kellogg is awarded the Nobel Peace Prize for his work in drafting the 1928 Kellogg-Briand Peace Pact while secretary of state during the Coolidge administration. ","Herbert Hoover"
"1930-12-02 12:00 PM","","No","Day","12/02/1930: Hoover asks Congress to fund for public works proj…","Hoover asks Congress to fund for public works projects in order to stem the growing tide of unemployment. Congress complies weeks later, providing $116 million in jobs for the estimated 4.5 million unemployed. ","Herbert Hoover"
"1930-12-11 12:00 PM","","No","Day","12/11/1930: The Bank of the United States in New York City, wi…","The Bank of the United States in New York City, with 60 branches and 400,000 depositors, closes. It is merely the largest of the more than 1300 bank closings across the country as the economic depression worsens. ","Herbert Hoover"
"1931-01-07 12:00 PM","","No","Day","01/07/1931: The President's Emergency Committee reports that t…","The President's Emergency Committee reports that the number of unemployed is nearly five million. ","Herbert Hoover"
"1931-02-27 12:00 PM","","No","Day","02/27/1931: Over Hoover's veto, Congress passes the Bonus Loan…","Over Hoover's veto, Congress passes the Bonus Loan Bill. The act allows veterans to obtain cash loans of up to 50 percent of their bonus certificates issued in 1924. ","Herbert Hoover"
"1931-03-03 12:00 PM","","No","Day","03/03/1931: The “Star Spangled Banner” officially becomes the …","The “Star Spangled Banner” officially becomes the national anthem. ","Herbert Hoover"
"1931-03-25 12:00 PM","","No","Day","03/25/1931: Nine black youths are arrested in Scottsboro, Alab…","Nine black youths are arrested in Scottsboro, Alabama, and charged with raping a white woman. Although the group is initially found guilty on the basis of questionable evidence, the Supreme Court will overturn the conviction of the “Scottsboro Boys” in 1935. ","Herbert Hoover"
