"1913-03-04 12:00 PM","","No","Day","03/04/1913: Woodrow Wilson is inaugurated as the twenty-eighth…","Woodrow Wilson is inaugurated as the twenty-eighth President of the United States. He proclaims it his duty “to cleanse, to reconsider, to restore, to correct the evil without impairing the good, to purify and humanize every process of our common life without weakening or sentimentalizing it.”","Woodrow Wilson"
"1913-03-04 12:00 PM","","No","Day","03/04/1913: Congress divides the Department of Commerce and La…","Congress divides the Department of Commerce and Labor into two departments, with each having cabinet status. ","Woodrow Wilson"
"1913-04-08 12:00 PM","","No","Day","04/08/1913: President Wilson appears before Congress to speak …","President Wilson appears before Congress to speak about revising tariffs.  Not since John Adams in 1800 had a President addressed Congress personally. ","Woodrow Wilson"
"1913-05-02 12:00 PM","","No","Day","05/02/1913: President Wilson extends official recognition to t…","President Wilson extends official recognition to the new Republic of China. ","Woodrow Wilson"
"1913-05-14 12:00 PM","","No","Day","05/14/1913: In one of the largest philanthropic acts in Americ…","In one of the largest philanthropic acts in American history, John D. Rockefeller donates $100,000,000 to begin the Rockefeller Foundation. ","Woodrow Wilson"
"1913-05-19 12:00 PM","","No","Day","05/19/1913: In a discriminatory measure against the Japanese, …","In a discriminatory measure against the Japanese, Gov. Hiram W. Johnson signs the Webb Alien Land-Holding Law, prohibiting Japanese ownership of land in California. The statute is enacted despite the objection of President Wilson and the Japanese Government. ","Woodrow Wilson"
"1913-05-31 12:00 PM","","No","Day","05/31/1913: The Seventeenth Amendment to the U.S. Constitution…","The Seventeenth Amendment to the U.S. Constitution is enacted, providing for the direct popular election of U.S. senators. Previously, senators were chosen by their respective state legislatures. This amendment succeeds in diminishing the prestige of state governments and enhances popular control of the federal legislature. ","Woodrow Wilson"
"1913-04-01 12:00 PM","","No","Month","04/1913: The Ford Motor Company institutes the first automo…","The Ford Motor Company institutes the first automobile assembly line to produce the Model T. Company founder Henry Ford breaks precedence and pays his line workers $5 a day, believing that higher wages would lead to greater worker productivity and loyalty. ","Woodrow Wilson"
"1913-08-27 12:00 PM","","No","Day","08/27/1913: After considerable political instability in Mexico…","After considerable political instability in Mexico, following the assassination of President Francisco Madero, President Wilson declares the United States policy towards Mexico to be one of “watchful waiting.” Wilson refuses to recognize the new government of General Victoriano Huerta, who led the coup against Madero on February 22. ","Woodrow Wilson"
"1913-10-03 12:00 PM","","No","Day","10/03/1913: President Wilson signs the Underwood-Simmons Tarif…","President Wilson signs the Underwood-Simmons Tariff Act, considerably reducing rates set by previous Republican administrations. ","Woodrow Wilson"
"1913-10-10 12:00 PM","","No","Day","10/10/1913: From the White House, President Wilson detonates a…","From the White House, President Wilson detonates a charge to destroy the Gamboa Dike in Panama, leading to the completion  of the Panama Canal. ","Woodrow Wilson"
"1913-12-10 12:00 PM","","No","Day","12/10/1913: The Nobel Prize Committee selects Elihu Root, Theo…","The Nobel Prize Committee selects Elihu Root, Theodore Roosevelt's secretary of state from 1905 to 1909, as the recipient of the Nobel Peace Prize for his work as president of the Carnegie Endowment for International Peace. ","Woodrow Wilson"
"1913-12-23 12:00 PM","","No","Day","12/23/1913: In an effort to safeguard Amer…","In an effort to safeguard America's financial institutions, the American economy, and the supply of U.S. currency, the Federal Reserve Act is signed into law. In contrast to the economies of Europe, the U.S. economy had functioned without the sophisticated management of banking ever since Andrew Jackson destroyed the Second Bank of the United States in 1830. The Federal Reserve Act created a Federal Reserve System, comprised of a Federal Reserve Board, twelve regional reserve banks, and the underpinnings of a smooth central banking system. ","Woodrow Wilson"
"1914-04-09 12:00 PM","","No","Day","04/09/1914: In the port of Tampico, Mexican officials detain s…","In the port of Tampico, Mexican officials detain several U.S. Marines from the <i>U.S.S. Dolphin</i>. Despite the their quick release and an expression of regret by President Victor Huerta, U.S. Admiral Henry T. Mayo demands that Mexican troops salute an American flag as a sign of contrition. President Huerta refuses the demanded salute on April 11; three days later President Wilson orders American warships to Tampico Bay. ","Woodrow Wilson"
"1914-04-19 12:00 PM","","No","Day","04/19/1914: In order to “obtain from General Huerta and his ad…","In order to “obtain from General Huerta and his adherents the fullest recognition of the rights and dignity of the United States,” President Wilson requests authorization from Congress to use force in Mexico. After some debate, both houses sanction such force on April 22. ","Woodrow Wilson"
