"1963-11-22 12:00 PM","","No","Day","11/22/1963: Lyndon Baines Johnson is sworn in as the thirty-si…","Lyndon Baines Johnson is sworn in as the thirty-sixth President of the United States following the assassination of John F. Kennedy.","Lyndon B. Johnson"
"1963-11-27 12:00 PM","","No","Day","11/27/1963: Johnson addresses a joint session of Congress call…","Johnson addresses a joint session of Congress calling on legislators to fulfill Kennedy's legacy and pass civil rights and tax legislation. ","Lyndon B. Johnson"
"1963-11-29 12:00 PM","","No","Day","11/29/1963: Johnson creates a special commission chaired by Ch…","Johnson creates a special commission chaired by Chief Justice Earl Warren to investigate the Kennedy assassination. ","Lyndon B. Johnson"
"1964-01-23 12:00 PM","","No","Day","01/23/1964: The Twenty-Fourth Amendment to the Constitution is…","The Twenty-Fourth Amendment to the Constitution is ratified, abolishing poll taxes. ","Lyndon B. Johnson"
"1964-02-07 12:00 PM","","No","Day","02/07/1964: The Beatles arrive in New York for their first U.S…","The Beatles arrive in New York for their first U.S. tour. ","Lyndon B. Johnson"
"1964-03-14 12:00 PM","","No","Day","03/14/1964: Jack Ruby is convicted of the murder of Lee Harvey…","Jack Ruby is convicted of the murder of Lee Harvey Oswald and sentenced to death. ","Lyndon B. Johnson"
"1964-05-22 12:00 PM","","No","Day","05/22/1964: In a speech at the University of Michigan, Johnson…","In a speech at the University of Michigan, Johnson announces his intention to create a Great Society by extending American prosperity to all its citizens. ","Lyndon B. Johnson"
"1964-07-02 12:00 PM","","No","Day","07/02/1964: Johnson signs The Civil Rights Act of 19…","Johnson signs The Civil Rights Act of 1964. ","Lyndon B. Johnson"
"1964-07-15 12:00 PM","","No","Day","07/15/1964: Sen. Barry Goldwater (R-AZ) receives the Republica…","Sen. Barry Goldwater (R-AZ) receives the Republican nomination for President. ","Lyndon B. Johnson"
"1964-07-19 12:00 PM","","No","Day","07/19/1964: Governor George Wallace of Alabama drops out of th…","Governor George Wallace of Alabama drops out of the presidential race despite strong showings in several Democratic primaries. ","Lyndon B. Johnson"
"1964-08-04 12:00 PM","","No","Day","08/04/1964: Three civil rights workers are found dead in Missi…","Three civil rights workers are found dead in Mississippi. James Chaney, Andrew Goodman, and Michael Schwerner were all participating in the Mississippi Freedom Summer. ","Lyndon B. Johnson"
"1964-08-07 12:00 PM","","No","Day","08/07/1964: Congress passes the Gulf of Tonkin Resolution givi…","Congress passes the Gulf of Tonkin Resolution giving the President power to pursue military action in Vietnam. ","Lyndon B. Johnson"
"1964-08-26 12:00 PM","","No","Day","08/26/1964: Johnson receives the Democratic nomination for Pre…","Johnson receives the Democratic nomination for President. Senator Hubert H. Humphrey (D-MN) is nominated as the vice-presidential candidate. ","Lyndon B. Johnson"
"1964-08-30 12:00 PM","","No","Day","08/30/1964: Johnson signs the Economic Opportunity Act, creati…","Johnson signs the Economic Opportunity Act, creating the Office of Economic Opportunity and beginning the War on Poverty. ","Lyndon B. Johnson"
