"1981-01-20 12:00 PM","","No","Day","01/20/1981: Reagan is inaugurated as the fortieth President of…","Reagan is inaugurated as the fortieth President of the United States.","Ronald Reagan"
"1981-01-20 12:00 PM","","No","Day","01/20/1981: Fifty-two American hostages held in Iran since Nov…","Fifty-two American hostages held in Iran since November 1979 are released. ","Ronald Reagan"
"1981-02-18 12:00 PM","","No","Day","02/18/1981: Reagan proposes increased defense spending, and de…","Reagan proposes increased defense spending, and decreased taxes and domestic spending in speech to Congress. ","Ronald Reagan"
"1981-03-10 12:00 PM","","No","Day","03/10/1981: Reagan sends budget proposal for fiscal year 1982 …","Reagan sends budget proposal for fiscal year 1982 to Congress. The budget calls for spending $695.3 billion with a projected deficit of $45 billion. It includes funding cuts for 200 programs in addition to those cuts already proposed by President Carter. ","Ronald Reagan"
"1981-03-30 12:00 PM","","No","Day","03/30/1981: Reagan is shot in the chest by John Warnock Hinckl…","Reagan is shot in the chest by John Warnock Hinckley Jr. ","Ronald Reagan"
"1981-04-11 12:00 PM","","No","Day","04/11/1981: Reagan leaves the hospital after recovering from a…","Reagan leaves the hospital after recovering from a gunshot wound. ","Ronald Reagan"
"1981-04-24 12:00 PM","","No","Day","04/24/1981: Reagan lifts a grain embargo imposed on Soviet Uni…","Reagan lifts a grain embargo imposed on Soviet Union by President Carter. ","Ronald Reagan"
"1981-07-07 12:00 PM","","No","Day","07/07/1981: Reagan nominates Sandra Day O'Connor to fill the s…","Reagan nominates Sandra Day O'Connor to fill the seat of retiring Supreme Court justice Potter Stewart, making O'Connor the first woman to sit on the Supreme Court. ","Ronald Reagan"
"1981-08-05 12:00 PM","","No","Day","08/05/1981: Reagan orders the dismissal of 13,000 PATCO air tr…","Reagan orders the dismissal of 13,000 PATCO air traffic controllers out on strike, citing their violation of a federal law against industry strikes. ","Ronald Reagan"
"1981-08-13 12:00 PM","","No","Day","08/13/1981: Reagan signs the tax cut into …","Reagan signs the tax cut into law. ","Ronald Reagan"
"1981-10-02 12:00 PM","","No","Day","10/02/1981: Reagan declares that the United States will produc…","Reagan declares that the United States will produce the B-1 bomber and MX missiles as part of military buildup. ","Ronald Reagan"
