"1801-03-04 12:00 PM","","No","Day","03/04/1801: Thomas Jefferson is inaugurated as the third presi…","Thomas Jefferson is inaugurated as the third president of the United States, becoming the first president inaugurated in Washington, D.C. Aaron Burr, who had tied Jefferson in electoral votes before losing the election in the House of Representatives, is inaugurated Vice President.","Thomas Jefferson"
"1801-05-14 12:00 PM","","No","Day","05/14/1801: Yusuf Karamini, pasha of Tripoli, declares war on …","Yusuf Karamini, pasha of Tripoli, declares war on the United States by symbolically cutting down the flagpole at the U.S. consulate. This action came after the United States refused to pay more tribute to the Tripolitans in exchange for protection from piracy against American ships. ","Thomas Jefferson"
"1801-07-10 12:00 PM","","No","Day","07/10/1801: William C.C. Claiborne is appointed the new territ…","William C.C. Claiborne is appointed the new territorial governor of Mississippi. ","Thomas Jefferson"
"1801-12-08 12:00 PM","","No","Day","12/08/1801: President Jefferson delivers his first address to …","President Jefferson delivers his first address to the newly convened seventh Congress of the United States in writing and is read aloud by the House clerk. Expressing his dislike for ceremony, Jefferson establishes the precedent, not broken until the presidency of Woodrow Wilson, of not delivering the State of the Union address in person. ","Thomas Jefferson"
"1802-01-08 12:00 PM","","No","Day","01/08/1802: A convention between the United States and Britain…","A convention between the United States and Britain regarding the treaty of 1794 is concluded. A commission rules that the United States owes £2,664, 000 to British citizens in settlement of Revolutionary War claims. ","Thomas Jefferson"
"1802-02-06 12:00 PM","","No","Day","02/06/1802: Congress recognizes the War with Tripoli, authoriz…","Congress recognizes the War with Tripoli, authorizing the arming of merchant ships to ward off attacks. ","Thomas Jefferson"
"1802-03-16 12:00 PM","","No","Day","03/16/1802: Congress reduces the size of the U.S. army to its …","Congress reduces the size of the U.S. army to its 1796 limits. It also passes an act, which is signed into law by Jefferson, establishing an official United States Military Academy at West Point. ","Thomas Jefferson"
"1802-04-06 12:00 PM","","No","Day","04/06/1802: Infamous excise taxes on commodities such as whisk…","Infamous excise taxes on commodities such as whiskey are repealed. ","Thomas Jefferson"
"1802-04-14 12:00 PM","","No","Day","04/14/1802: The notorious naturalization laws of 1798 are repe…","The notorious naturalization laws of 1798 are repealed. The required length of residency reverts from fourteen years to five years. ","Thomas Jefferson"
"1802-04-24 12:00 PM","","No","Day","04/24/1802: The Georgia legislature cedes to the United States…","The Georgia legislature cedes to the United States its western territory, notorious for the Yazoo land fraud of 1795. ","Thomas Jefferson"
"1802-04-30 12:00 PM","","No","Day","04/30/1802: President Jefferson signs the Enabling Act, establ…","President Jefferson signs the Enabling Act, establishing procedures under which territories organized under the Ordinance of 1787 can become a state. The law effectively authorizes people of the Ohio territory to hold a convention and frame a constitution. ","Thomas Jefferson"
"1802-05-03 12:00 PM","","No","Day","05/03/1802: Congress officially incorporates Washington as a c…","Congress officially incorporates Washington as a city, empowering Jefferson to appoint the mayor. ","Thomas Jefferson"
